dist_entre_employes,dist_A_destination,dist_B_destination,taille_groupe_total,sont_ensemble
7.126153692910209,8.767724824244219,6.284460706792659,17,1
11.562333159343323,6.969057514025736,5.203560452741098,17,0
11.87850846647503,4.313616660769583,8.767724824244219,17,0
3.3722134083001083,5.964692292532611,8.01510086070374,17,0
7.45826217587182,4.383622121249909,8.767724824244219,17,0
3.3722134083001083,5.964692292532611,8.01510086070374,17,0
6.542718337620877,4.313616660769583,6.284460706792659,17,0
6.570093009111081,8.767724824244219,6.969057514025736,17,0
3.0478555517931927,9.097403809191112,7.419012225537355,25,0
10.032461431721698,7.419012225537355,6.730893493834752,25,0
12.748423496902543,8.744247954148216,9.097403809191112,25,0
14.931383676462131,6.864107306602895,8.77279546392897,25,0
8.102335547094404,6.023748312238795,8.375954014988075,25,0
8.195505362448262,8.77279546392897,5.3213162442273845,25,0
5.459922313586673,3.1084288955874433,2.4252112053812738,25,0
1.184310066953852,6.730893493834752,6.3818762507148685,25,1
10.484233703532167,7.15698684056817,8.744247954148216,25,0
7.486896271547475,5.3213162442273845,7.419012225537355,25,0
17.424514621048942,9.169635542556355,8.744247954148216,25,0
18.22569635376497,9.573171270944664,8.77279546392897,25,0
7.2512408568435385,2.4252112053812738,5.3213162442273845,25,0
2.638338713624245,8.264410246573046,6.864107306602895,25,0
12.142705566987717,6.023748312238795,6.457377574978577,25,0
12.113812135816085,5.586681057473288,7.15698684056817,25,0
11.044628968554239,3.0682437342503586,9.573171270944664,25,0
5.226727576480904,8.744247954148216,6.023748312238795,25,1
11.031288374750252,8.744247954148216,3.7686390015933706,25,0
8.890572835544168,2.4252112053812738,8.375954014988075,25,0
2.0436146377967233,6.903043612081216,8.744247954148216,25,1
8.965218262772705,6.864107306602895,2.4252112053812738,25,0
16.237028794791282,9.169635542556355,8.77279546392897,25,0
7.486896271547475,5.3213162442273845,7.419012225537355,25,0
13.357225937007824,6.903043612081216,6.457377574978577,25,0
5.135316190249144,3.7686390015933706,3.0682437342503586,25,0
12.113812135816085,7.15698684056817,5.586681057473288,25,0
11.044628968554239,3.0682437342503586,9.573171270944664,25,0
15.155309515110869,8.744247954148216,6.457377574978577,25,0
15.524418369447535,7.15698684056817,8.375954014988075,25,0
7.898903119020054,6.903043612081216,7.419012225537355,25,0
7.501133534864088,8.77279546392897,3.0682437342503586,25,0
11.52457551650065,5.712186522744564,5.882415301850029,25,0
8.96256750452107,7.419012225537355,3.50826135707888,25,0
8.30173376600146,9.573171270944664,3.50826135707888,25,0
9.838903309312034,3.7686390015933706,9.169635542556355,25,0
5.984305592088197,3.7686390015933706,9.097403809191112,25,0
11.071088877481632,3.50826135707888,8.375954014988075,25,0
2.887257325244718,5.882415301850029,6.730893493834752,25,0
14.78840000847841,9.169635542556355,6.730893493834752,25,0
9.893765218009143,8.21512137093509,5.586681057473288,25,0
1.4588038952443758,8.77279546392897,7.419012225537355,25,1
8.606542371462965,5.882415301850029,8.77279546392897,25,0
11.303134474314875,6.3818762507148685,5.586681057473288,25,0
5.606111216137995,6.864107306602895,3.1084288955874433,25,0
3.4903644769657673,6.3818762507148685,3.50826135707888,25,0
9.893765218009143,5.586681057473288,8.21512137093509,25,0
7.977483045427625,3.7686390015933706,5.882415301850029,25,0
9.148611005233974,6.023748312238795,5.3213162442273845,25,0
7.486896271547475,5.3213162442273845,7.419012225537355,25,0
9.148611005233974,5.3213162442273845,6.023748312238795,25,0
14.567357772338037,8.744247954148216,6.864107306602895,25,0
12.715149367487257,6.3818762507148685,6.457377574978577,25,0
14.96554268458405,8.264410246573046,6.903043612081216,25,0
5.606111216137995,6.864107306602895,3.1084288955874433,25,0
2.7475381568765607,8.264410246573046,6.457377574978577,25,1
11.071088877481632,3.50826135707888,8.375954014988075,25,0
17.424514621048942,9.169635542556355,8.744247954148216,25,0
14.78840000847841,6.730893493834752,9.169635542556355,25,0
9.788192113630483,3.0682437342503586,6.864107306602895,25,0
9.909642672014744,3.1084288955874433,6.903043612081216,25,0
11.30871806674468,6.3818762507148685,5.3213162442273845,25,0
11.303134474314875,6.3818762507148685,5.586681057473288,25,0
6.451764570535177,3.7686390015933706,5.712186522744564,25,0
0.9340607466770907,8.264410246573046,9.169635542556355,25,1
15.155309515110869,6.457377574978577,8.744247954148216,25,0
3.8914127826326417,8.21512137093509,7.419012225537355,25,1
2.21950225234726,3.50826135707888,2.4252112053812738,25,0
4.009323373722565,7.419012225537355,8.375954014988075,25,0
3.8435078452964713,6.457377574978577,6.864107306602895,25,0
10.89459563730443,9.097403809191112,6.903043612081216,25,0
6.5173385205129675,3.50826135707888,3.1084288955874433,25,0
5.656413540252337,3.50826135707888,6.023748312238795,25,0
1.7916270947495032,8.375954014988075,9.097403809191112,25,1
10.307109184616813,6.3818762507148685,8.77279546392897,25,0
3.9506832156793905,6.3818762507148685,3.0682437342503586,25,1
7.898903119020054,6.903043612081216,7.419012225537355,25,0
6.3375490450330405,5.586681057473288,9.097403809191112,25,1
3.4410806665766382,3.50826135707888,6.730893493834752,25,0
8.102335547094404,8.375954014988075,6.023748312238795,25,0
3.699095029673815,6.457377574978577,3.1084288955874433,25,1
14.003635181527851,8.264410246573046,6.730893493834752,25,0
11.031288374750252,3.7686390015933706,8.744247954148216,25,0
14.229977465958084,6.023748312238795,8.264410246573046,25,0
13.957212673971885,9.573171270944664,6.023748312238795,25,0
3.1502573115658996,6.023748312238795,3.0682437342503586,25,0
8.336803100852949,5.712186522744564,3.50826135707888,25,0
14.56647614946458,6.864107306602895,9.097403809191112,25,0
0.9340607466770907,9.169635542556355,8.264410246573046,25,1
3.1502573115658996,6.023748312238795,3.0682437342503586,25,0
8.965218262772705,2.4252112053812738,6.864107306602895,25,0
12.040263781238265,6.864107306602895,6.3818762507148685,25,0
3.693189055249713,8.77279546392897,8.375954014988075,25,0
13.961741719286241,6.457377574978577,8.21512137093509,25,0
6.017809073381929,3.50826135707888,8.744247954148216,25,0
5.135316190249144,3.7686390015933706,3.0682437342503586,25,0
15.155309515110869,8.744247954148216,6.457377574978577,25,0
12.339667827611787,5.882415301850029,6.457377574978577,25,0
6.81057976018623,5.586681057473288,7.419012225537355,25,0
10.224061698950413,5.586681057473288,5.882415301850029,25,0
15.463122678852555,9.169635542556355,9.097403809191112,25,0
15.825913162846726,6.903043612081216,9.169635542556355,25,0
13.476182634104577,9.573171270944664,5.3213162442273845,25,0
8.890572835544168,8.375954014988075,2.4252112053812738,25,0
1.4588038952443758,7.419012225537355,8.77279546392897,25,1
13.248987022653289,8.375954014988075,6.864107306602895,25,0
8.090856744210031,2.4252112053812738,5.712186522744564,25,0
5.984305592088197,9.097403809191112,3.7686390015933706,25,0
9.02782170634417,5.586681057473288,3.50826135707888,25,0
15.075011287237036,8.21512137093509,6.864107306602895,25,0
2.4872517882993517,5.3213162442273845,3.7686390015933706,25,0
18.22569635376497,9.573171270944664,8.77279546392897,25,0
3.0543685486553724,5.882415301850029,8.744247954148216,25,1
14.10513288741598,6.227580911540076,8.033617963685705,23,0
1.9491360795371158,4.020090840067703,5.913864341484907,23,0
2.2755854797191013,8.013004711653055,5.8192668646246055,23,1
14.252619022936722,6.088948975694973,10.125918918674975,23,0
4.220964951659889,6.088948975694973,7.617318127869209,23,0
11.086241899916779,8.336407098734636,7.359985697465353,23,0
8.728818650255805,3.7785436666994903,8.336407098734636,23,0
3.028976927112142,3.7785436666994903,6.497466239744933,23,1
16.44134230835368,8.336407098734636,8.121720172288757,23,0
5.387873440993208,5.913864341484907,6.227580911540076,23,0
6.603699090226244,7.617318127869209,1.0665154012670675,23,0
2.5345556754191523,6.79281469944201,8.121720172288757,23,0
9.474074381319772,3.7785436666994903,6.088948975694973,23,0
10.46404238168901,6.288948299936741,8.013004711653055,23,0
11.807725552412316,6.497466239744933,8.121720172288757,23,0
2.4502514385247847,5.913864341484907,6.288948299936741,23,0
2.91752196161703,4.267110493088188,4.020090840067703,23,0
5.077004258892228,1.0665154012670675,6.088948975694973,23,0
2.9555960091890507,6.659493505138745,8.11818907693779,23,1
16.846930943381807,8.778511435847394,8.121720172288757,23,0
1.8863489142819299,7.617318127869209,5.8192668646246055,23,1
8.71657100475332,6.659493505138745,5.913864341484907,23,0
6.557579541084103,4.267110493088188,8.121720172288757,23,0
8.177380043358394,8.11818907693779,8.336407098734636,23,0
8.467434951970723,6.79281469944201,7.617318127869209,23,0
14.650878511186477,8.778511435847394,5.913864341484907,23,0
1.3996500334199067,7.359985697465353,6.659493505138745,23,1
5.474303283251238,6.088948975694973,6.659493505138745,23,0
0.7350734523265665,8.336407098734636,8.778511435847394,23,1
10.835527641007406,7.0793502232379355,3.7785436666994903,23,0
3.269688199280892,1.0665154012670675,4.267110493088188,23,0
1.3795115084095169,7.0793502232379355,8.013004711653055,23,1
10.86010578538443,8.336407098734636,7.0793502232379355,23,0
11.61689645017161,4.267110493088188,8.336407098734636,23,0
15.053482998122657,8.336407098734636,6.79281469944201,23,0
11.395852258795244,7.617318127869209,3.7785436666994903,23,0
11.573704050789734,7.0793502232379355,8.778511435847394,23,0
1.5610529822221424,7.359985697465353,5.8192668646246055,23,0
13.111409296160453,6.288948299936741,8.11818907693779,23,0
7.306119841842589,1.0665154012670675,7.737590850082661,23,0
3.72835760139946,4.267110493088188,5.8192668646246055,23,0
11.796071808726786,6.659493505138745,8.121720172288757,23,0
12.644703479534227,8.778511435847394,7.617318127869209,23,0
11.68727290312301,8.033617963685705,4.020090840067703,23,0
10.835527641007406,3.7785436666994903,7.0793502232379355,23,0
8.852642216864995,7.0793502232379355,6.79281469944201,23,0
9.474074381319772,6.088948975694973,3.7785436666994903,23,0
5.067253893590412,4.267110493088188,7.359985697465353,23,0
1.5610529822221424,5.8192668646246055,7.359985697465353,23,0
0.8886904626356014,5.913864341484907,6.79281469944201,23,1
7.920978648615658,4.267110493088188,8.11818907693779,23,0
10.955983028541212,10.125918918674975,3.7785436666994903,23,0
6.955176434078087,7.737590850082661,8.336407098734636,23,0
9.060798894191457,8.121720172288757,3.7785436666994903,23,0
9.768462045977536,8.033617963685705,3.7785436666994903,23,0
4.08058321471551,7.359985697465353,8.11818907693779,23,1
15.764544150511107,5.913864341484907,10.125918918674975,23,0
13.151102291637946,7.737590850082661,6.288948299936741,23,0
10.318979732981065,5.8192668646246055,8.336407098734636,23,0
10.327155129064783,7.0793502232379355,6.288948299936741,23,0
11.796071808726786,8.121720172288757,6.659493505138745,23,0
6.240633536198467,1.0665154012670675,6.79281469944201,23,0
10.439889529096751,10.125918918674975,1.0665154012670675,23,0
8.177380043358394,8.11818907693779,8.336407098734636,23,0
9.178997060190007,4.020090840067703,6.497466239744933,23,0
9.060798894191457,8.121720172288757,3.7785436666994903,23,0
14.165143570255049,8.336407098734636,5.913864341484907,23,0
5.164678018474181,8.11818907693779,8.013004711653055,23,0
6.955176434078087,7.737590850082661,8.336407098734636,23,0
16.846930943381807,8.778511435847394,8.121720172288757,23,0
1.825398811090518,6.088948975694973,4.267110493088188,23,1
9.060798894191457,3.7785436666994903,8.121720172288757,23,0
11.118460220392217,3.7785436666994903,7.359985697465353,23,0
11.002505868562874,5.8192668646246055,10.125918918674975,23,0
11.935455506193312,8.336407098734636,7.617318127869209,23,0
4.260497279011638,6.088948975694973,6.79281469944201,23,1
8.389868074875476,8.11818907693779,6.088948975694973,23,0
10.723445548163228,10.125918918674975,6.497466239744933,23,0
1.2091836528194497,6.659493505138745,7.0793502232379355,23,0
11.002505868562874,5.8192668646246055,10.125918918674975,23,0
7.687749723191735,8.778511435847394,7.737590850082661,23,0
8.01649479486033,5.913864341484907,3.7785436666994903,23,0
10.262587306049435,5.8192668646246055,8.121720172288757,23,0
11.002505868562874,5.8192668646246055,10.125918918674975,23,0
10.831378054824992,6.227580911540076,5.8192668646246055,23,0
10.240821310547961,8.033617963685705,4.267110493088188,23,0
14.379804403119584,8.013004711653055,6.497466239744933,23,0
6.557579541084103,4.267110493088188,8.121720172288757,23,0
6.240633536198467,6.79281469944201,1.0665154012670675,23,0
11.474100639893956,8.121720172288757,7.359985697465353,23,0
5.351945270421556,5.913864341484907,1.0665154012670675,23,0
4.457827081751054,5.8192668646246055,8.11818907693779,23,0
12.422513058158934,6.79281469944201,7.737590850082661,23,0
7.687749723191735,7.737590850082661,8.778511435847394,23,0
6.135273021281135,7.737590850082661,8.013004711653055,23,0
12.336119015746203,6.227580911540076,7.359985697465353,23,0
2.2755854797191013,8.013004711653055,5.8192668646246055,23,1
5.09832764837109,8.033617963685705,8.11818907693779,23,0
6.155844681612935,4.020090840067703,3.7785436666994903,23,0
7.957738879076118,10.125918918674975,8.11818907693779,23,0
11.68727290312301,8.033617963685705,4.020090840067703,23,0
12.239322390767411,8.336407098734636,8.013004711653055,23,0
13.110455015092676,8.11818907693779,6.497466239744933,23,0
8.910920918112705,8.778511435847394,8.11818907693779,23,0
7.948579615191374,4.020090840067703,7.359985697465353,23,0
15.964959471122695,8.033617963685705,8.121720172288757,23,0
11.234285452036135,8.121720172288757,8.013004711653055,23,0
8.034184534256793,4.020090840067703,8.013004711653055,23,0
3.269688199280892,1.0665154012670675,4.267110493088188,23,0
13.111409296160453,6.288948299936741,8.11818907693779,23,0
12.542248802323192,6.227580911540076,8.013004711653055,23,0
14.252619022936722,10.125918918674975,6.088948975694973,23,0
14.650878511186477,8.778511435847394,5.913864341484907,23,0
13.110455015092676,6.497466239744933,8.11818907693779,23,0
11.32766656181199,3.346309620178065,7.999596526249057,32,0
7.495653322937379,5.381796475932611,8.988072503108693,32,0
6.800006164234221,3.346309620178065,8.193142473468608,32,0
10.902082587321818,6.876996952017033,4.537771160422656,32,0
9.158320388565565,6.534896234546678,4.537771160422656,32,0
11.637224411756563,5.872697485559629,6.623006543457365,32,0
9.05609212604082,8.224085106816354,4.537771160422656,32,0
2.814399063183502,8.193142473468608,5.381796475932611,32,1
7.956292017381784,8.76481046438471,6.534896234546678,32,0
6.369634404296627,6.876996952017033,0.5246754777444972,32,0
11.637224411756563,5.872697485559629,6.623006543457365,32,0
11.637224411756563,5.872697485559629,6.623006543457365,32,0
16.63212707111076,10.818931888978403,7.31085365427404,32,0
14.711649436074202,8.094586709575113,6.725948520513929,32,0
5.7272764175114945,8.57519906165002,3.824936548956757,32,0
11.561705219733954,9.281967669482087,5.545470699549079,32,0
12.888203421005368,6.7289739017796775,6.868913687034075,32,0
3.6168720502911595,6.876996952017033,3.824936548956757,32,0
4.000187685905923,2.3154687217417287,5.381796475932611,32,0
9.627968450929732,2.3154687217417287,8.988072503108693,32,0
12.32716649430246,5.545470699549079,6.868913687034075,32,0
7.002771040517321,2.620880588463953,5.381796475932611,32,0
0.8708876731207661,8.57519906165002,8.86960981691234,32,1
13.238735063662565,6.876996952017033,6.868913687034075,32,0
9.627968450929732,8.988072503108693,2.3154687217417287,32,0
10.270792340493344,2.620880588463953,10.818931888978403,32,0
3.194414122513003,6.623006543457365,6.820664332931696,32,1
11.840800918537076,3.346309620178065,8.57519906165002,32,0
12.950702986666776,8.224085106816354,10.818931888978403,32,0
7.11027435285528,7.31085365427404,2.357872314443137,32,0
16.156916402158934,10.818931888978403,5.381796475932611,32,0
5.695959610986721,8.094586709575113,3.346309620178065,32,0
4.1482878122140745,10.818931888978403,7.903520368129594,32,1
13.705114391872794,7.31085365427404,6.725948520513929,32,0
5.2263495556554025,6.534896234546678,7.903520368129594,32,0
8.292241634082057,8.193142473468608,6.820664332931696,32,0
5.967895504498257,6.868913687034075,2.3154687217417287,32,0
10.574203023731389,6.7289739017796775,4.537771160422656,32,0
15.678337659815615,7.31085365427404,8.57519906165002,32,0
8.932955158714591,6.7289739017796775,2.3154687217417287,32,0
8.4741247076238,5.381796475932611,8.76481046438471,32,0
9.728993591292022,7.999596526249057,6.7289739017796775,32,0
6.419680997902406,6.7289739017796775,5.872697485559629,32,1
8.850073389289108,4.371687247650971,5.293586253424366,32,0
2.7341432745521193,2.3154687217417287,0.5246754777444972,32,0
6.298217853125585,4.371687247650971,2.357872314443137,32,0
7.6760025287744265,2.3154687217417287,6.725948520513929,32,0
14.711649436074202,8.094586709575113,6.725948520513929,32,0
11.32766656181199,3.346309620178065,7.999596526249057,32,0
13.862825359988852,8.57519906165002,5.293586253424366,32,0
15.53858725893847,5.293586253424366,10.818931888978403,32,0
10.736755785228839,6.876996952017033,9.281967669482087,32,0
9.919506928379523,3.346309620178065,6.725948520513929,32,0
14.015877203827257,6.623006543457365,7.903520368129594,32,0
10.605009430696644,2.585714146258424,9.281967669482087,32,0
8.716512623995047,8.57519906165002,2.357872314443137,32,0
8.260826681456173,2.585714146258424,10.818931888978403,32,0
7.205864347083089,6.876996952017033,8.57519906165002,32,0
8.932508320425637,8.094586709575113,2.620880588463953,32,0
18.939967921780816,8.193142473468608,10.818931888978403,32,0
6.419680997902406,5.872697485559629,6.7289739017796775,32,1
4.964634918577049,2.585714146258424,6.7289739017796775,32,0
5.946790501718749,8.988072503108693,5.872697485559629,32,0
7.554366916574041,2.585714146258424,6.820664332931696,32,0
12.082069857147376,6.725948520513929,8.224085106816354,32,0
12.498372535805752,6.820664332931696,6.7289739017796775,32,0
7.002771040517321,2.620880588463953,5.381796475932611,32,0
7.873396781014112,6.868913687034075,2.620880588463953,32,0
13.322689563096189,8.86960981691234,4.537771160422656,32,0
9.403824462895923,8.57519906165002,2.620880588463953,32,0
15.303846005455913,7.31085365427404,7.999596526249057,32,0
10.045293199252457,6.7289739017796775,9.281967669482087,32,0
5.946790501718749,5.872697485559629,8.988072503108693,32,0
11.607830414990799,6.876996952017033,8.76481046438471,32,0
12.32716649430246,5.545470699549079,6.868913687034075,32,0
7.294493444077592,4.371687247650971,4.537771160422656,32,0
7.554366916574041,6.820664332931696,2.585714146258424,32,0
7.897301606615674,2.585714146258424,5.381796475932611,32,0
15.303846005455913,7.999596526249057,7.31085365427404,32,0
3.889325522330701,8.094586709575113,5.293586253424366,32,0
10.926325315611185,5.545470699549079,5.381796475932611,32,0
6.004945800997099,2.585714146258424,6.534896234546678,32,0
10.61459279500343,5.872697485559629,6.725948520513929,32,0
5.397932406100746,2.620880588463953,6.876996952017033,32,0
16.156916402158934,10.818931888978403,5.381796475932611,32,0
6.973018581068701,5.545470699549079,7.999596526249057,32,0
3.209886041480677,7.999596526249057,8.57519906165002,32,1
11.791564478220499,8.988072503108693,3.824936548956757,32,0
6.649349009954131,2.620880588463953,7.903520368129594,32,0
7.412983058202242,4.371687247650971,8.86960981691234,32,0
7.11027435285528,2.357872314443137,7.31085365427404,32,0
13.506045840417581,8.094586709575113,5.545470699549079,32,0
10.269075968079978,6.534896234546678,4.371687247650971,32,0
10.679530275307917,8.094586709575113,2.585714146258424,32,0
9.740697139505512,8.193142473468608,8.76481046438471,32,0
8.73005733322498,6.534896234546678,6.725948520513929,32,0
9.072750815007474,6.876996952017033,4.371687247650971,32,0
3.919718063290399,9.281967669482087,5.872697485559629,32,0
11.637224411756563,6.623006543457365,5.872697485559629,32,0
9.461104490497444,2.620880588463953,8.86960981691234,32,0
3.209886041480677,8.57519906165002,7.999596526249057,32,1
7.121330345065917,4.537771160422656,2.585714146258424,32,0
10.219486017717884,6.820664332931696,5.545470699549079,32,0
11.840800918537076,8.57519906165002,3.346309620178065,32,0
7.873396781014112,6.868913687034075,2.620880588463953,32,0
4.329372452057624,3.824936548956757,7.903520368129594,32,0
10.902082587321818,4.537771160422656,6.876996952017033,32,0
6.8798677805045685,5.381796475932611,6.820664332931696,32,0
9.9645257910017,5.545470699549079,4.537771160422656,32,0
3.289122259239483,2.585714146258424,2.620880588463953,32,0
8.260826681456173,10.818931888978403,2.585714146258424,32,0
13.735114568706,8.193142473468608,5.545470699549079,32,0
1.334982162916753,6.876996952017033,7.903520368129594,32,1
9.29617137581953,8.094586709575113,9.281967669482087,32,0
1.6380060716209668,8.347420573076398,9.753789126390213,27,1
1.8809543108557791,4.2436971331219535,3.128291644724342,27,0
12.549689694250839,8.114298735955103,4.549946060251375,27,0
11.536399267758473,4.2436971331219535,8.347420573076398,27,0
4.595960662899929,2.5221293471705293,4.549946060251375,27,0
5.568521342238202,6.698750830857113,8.23990956702246,27,0
9.71439430712512,6.69762810930149,3.1945486778384606,27,0
8.377186626063471,4.549946060251375,4.451570352650235,27,0
14.272752404444693,8.347420573076398,5.972159222902557,27,0
6.137025732646636,4.451570352650235,5.981378370405626,27,0
7.4775934283812635,3.4665749605327014,4.549946060251375,27,0
12.71528378555706,7.6305117658383494,9.164746817771602,27,0
6.752443600120533,4.549946060251375,3.1945486778384606,27,0
4.808306648000737,3.1945486778384606,6.415421535831969,27,0
1.6309387831412792,7.6305117658383494,6.009685841061971,27,1
11.983392255989669,7.6305117658383494,5.9257750089001355,27,0
6.396386580992668,2.5221293471705293,4.291967023241906,27,0
6.575374606453207,4.2436971331219535,2.5221293471705293,27,0
6.223822011546652,6.009685841061971,6.415421535831969,27,0
4.122209780993177,7.563841292849591,6.69762810930149,27,0
9.307901843364002,3.1945486778384606,6.92272288539694,27,0
5.868166755276114,5.972159222902557,5.975791687892309,27,0
11.473133863582706,6.009685841061971,5.975791687892309,27,0
0.8248602896708823,4.2436971331219535,3.4665749605327014,27,1
10.062904094060992,4.592413805567553,6.69762810930149,27,0
1.6730770232917198,7.563841292849591,5.972159222902557,27,1
3.95716220552915,2.5221293471705293,4.451570352650235,27,1
4.376633031150321,5.981378370405626,8.347420573076398,27,1
12.064541973668542,6.415421535831969,5.975791687892309,27,0
11.96770546384806,6.698750830857113,6.556245591091695,27,0
9.799522104125186,4.592413805567553,8.869142443773224,27,0
2.958942149930404,4.592413805567553,5.975791687892309,27,0
5.02096074841643,8.114298735955103,3.128291644724342,27,1
5.427469337154202,8.869142443773224,6.69762810930149,27,0
13.231256114331947,8.347420573076398,6.698750830857113,27,0
2.2894650255557614,2.5221293471705293,3.1945486778384606,27,1
17.16310386807488,8.869142443773224,8.347420573076398,27,0
5.868166755276114,5.972159222902557,5.975791687892309,27,0
